Auftragskonto;Buchungstag;Valutadatum;Buchungstext;Verwendungszweck;Glaeubiger-ID;Mandatsreferenz;Kundenreferenz (End-to-End);Sammlerreferenz;Lastschrift Ursprungsbetrag;Auslagenersatz Ruecklastschrift;Beguenstigter/Zahlungspflichtiger;Kontonummer/IBAN;BIC (SWIFT-Code);Betrag;Waehrung;Info
DE02 1001 0010 0123 4567 89;05.01.2025;05.01.2025;Gutschrift;Hausgeld 01/2025 EH-023,EH-016;;;TX-00866;;;;Dominic Jacobs;DE97100700008262045053;PBNKDEFFXXX;33,57;EUR;Saldo: 531384,56
DE02 1001 0010 0123 4567 89;05.01.2025;05.01.2025;Gutschrift;Hausgeld 01/2025 EH-018;;;TX-00867;;;;Irmingard Margraf;DE36100701246299468044;DEUTDEBB101;1,63;EUR;Saldo: 531386,19
DE02 1001 0010 0123 4567 89;05.01.2025;05.01.2025;Gutschrift;Hausgeld 01/2025 EH-042;;;TX-00868;;;;Mina Textor;DE38100700007214895134;HYVEDEMMXXX;16,93;EUR;Saldo: 531403,12
DE02 1001 0010 0123 4567 89;05.01.2025;05.01.2025;Gutschrift;Hausgeld 01/2025 EH-045;;;TX-00869;;;;Ronald Kelley;DE64120300006936763201;PBNKDEFFXXX;10,84;EUR;Saldo: 531413,96
DE02 1001 0010 0123 4567 89;05.01.2025;05.01.2025;Gutschrift;Hausgeld 01/2025 EH-014;;;TX-00870;;;;Ingolf Röhricht;DE57100100109232719374;PBNKDEFFXXX;13,95;EUR;Saldo: 531427,91
DE02 1001 0010 0123 4567 89;05.01.2025;05.01.2025;Gutschrift;Hausgeld 01/2025 EH-051;;;TX-00871;;;;Jo Reuter;DE64370400443634957885;BELADEBEXXX;13,95;EUR;Saldo: 531441,86
DE02 1001 0010 0123 4567 89;05.01.2025;05.01.2025;Gutschrift;Hausgeld 01/2025 EH-004;;;TX-00872;;;;Harro Bloch;DE99370400442408240084;PBNKDEFFXXX;9,85;EUR;Saldo: 531451,71
DE02 1001 0010 0123 4567 89;05.01.2025;05.01.2025;Ueberweisung;Rechnung RE-2024-0128 Sanitaer Schulze GmbH;;;TX-00873;;;;Sanitaer Schulze GmbH;DE77100100107151820377;GENODEF1P01;-65,45;EUR;Saldo: 531386,26
DE02 1001 0010 0123 4567 89;11.01.2025;11.01.2025;Ueberweisung;Rechnung R20240060 Gaertnerei Gruener Daumen;;;TX-00874;;;;Gaertnerei Gruener Daumen;DE95370400443815614978;BYLADEM1001;-110,43;EUR;Saldo: 531275,83
DE02 1001 0010 0123 4567 89;12.01.2025;12.01.2025;Ueberweisung;Rechnung RE-2025-0117 Sanitaer Schulze GmbH;;;TX-00875;;;;Sanitaer Schulze GmbH;DE77100100107151820377;GENODEF1P01;-42,84;EUR;Saldo: 531232,99
DE02 1001 0010 0123 4567 89;16.01.2025;16.01.2025;Ueberweisung;Rechnung R20240012 Hausmeister Mueller GmbH;;;TX-00876;;;;Hausmeister Mueller GmbH;DE94100701240494519832;DEUTDEBB101;-480,28;EUR;Saldo: 530752,71
DE02 1001 0010 0123 4567 89;16.01.2025;16.01.2025;Ueberweisung;Rechnung R20240036 Reinigungsservice Kowalski;;;TX-00877;;;;Reinigungsservice Kowalski;DE44100701245991022901;DEUTDEBB101;-499,80;EUR;Saldo: 530252,91
DE02 1001 0010 0123 4567 89;19.01.2025;19.01.2025;Ueberweisung;Rechnung R20250141 Dachdecker Richter;;;TX-00878;;;;Dachdecker Richter;DE46120300006590515186;BYLADEM1001;-1195,95;EUR;Saldo: 529056,96
DE02 1001 0010 0123 4567 89;20.01.2025;20.01.2025;Ueberweisung;Rechnung RE-2025-0126 Sanitaer Schulze GmbH;;;TX-00879;;;;Sanitaer Schulze GmbH;DE77100100107151820377;GENODEF1P01;-53,55;EUR;Saldo: 529003,41
DE02 1001 0010 0123 4567 89;20.01.2025;20.01.2025;Ueberweisung;Rechnung RE-2025-0150 SecureLock Systems Ltd.;;;TX-00880;;;;SecureLock Systems Ltd.;DE92100700002546291486;HYVEDEMMXXX;-530,74;EUR;Saldo: 528472,67
DE02 1001 0010 0123 4567 89;28.01.2025;28.01.2025;Ueberweisung;Kontofuehrungsgebuehr 01/2025;;;TX-00881;;;;Postbank Berlin;DE02 1001 0010 0123 4567 89;PBNKDEFFXXX;-12,50;EUR;Saldo: 528460,17
DE02 1001 0010 0123 4567 89;01.02.2025;01.02.2025;Gutschrift;Miete 02/2025 EH-021;;;TX-00882;;;;Edelgard Wulf;DE99100100100249947174;DEUTDEBB101;1511,00;EUR;Saldo: 529971,17
DE02 1001 0010 0123 4567 89;01.02.2025;01.02.2025;Gutschrift;Miete 02/2025 EH-002;;;TX-00883;;;;Marliese Hermann;DE73100500009636057662;COBADEFFXXX;864,00;EUR;Saldo: 530835,17
DE02 1001 0010 0123 4567 89;01.02.2025;01.02.2025;Gutschrift;Miete 02/2025 EH-022;;;TX-00884;;;;Alwine Sager;DE31100100104556238692;PBNKDEFFXXX;1460,00;EUR;Saldo: 532295,17
DE02 1001 0010 0123 4567 89;01.02.2025;01.02.2025;Gutschrift;Miete 02/2025 EH-010;;;TX-00885;;;;Kiara Mcintyre;DE54100701244740748217;GENODEF1P01;1583,00;EUR;Saldo: 533878,17
DE02 1001 0010 0123 4567 89;01.02.2025;01.02.2025;Gutschrift;Miete 02/2025 EH-029;;;TX-00886;;;;Edeltraud Renner;DE57100701246851604817;BELADEBEXXX;2091,00;EUR;Saldo: 535969,17
DE02 1001 0010 0123 4567 89;01.02.2025;01.02.2025;Gutschrift;Miete 02/2025 EH-035;;;TX-00887;;;;Louise Ladeck;DE93100500007098593174;DEUTDEBB101;1496,00;EUR;Saldo: 537465,17
DE02 1001 0010 0123 4567 89;01.02.2025;01.02.2025;Gutschrift;Hausgeld 02/2025 EH-007,EH-024;;;TX-00888;;;;Josefine Nohlmans;DE23100701246566701065;PBNKDEFFXXX;26,28;EUR;Saldo: 537491,45
DE02 1001 0010 0123 4567 89;01.02.2025;01.02.2025;Gutschrift;Hausgeld 02/2025 EH-027,EH-026;;;TX-00889;;;;Winfried Ullmann;DE31120300003178108013;DEUTDEBB101;28,76;EUR;Saldo: 537520,21
DE02 1001 0010 0123 4567 89;01.02.2025;01.02.2025;Gutschrift;Hausgeld 02/2025 EH-023,EH-016;;;TX-00890;;;;Dominic Jacobs;DE97100700008262045053;PBNKDEFFXXX;33,57;EUR;Saldo: 537553,78
DE02 1001 0010 0123 4567 89;01.02.2025;01.02.2025;Gutschrift;Hausgeld 02/2025 EH-039;;;TX-00891;;;;Dörte Kraus;DE64100100107278895798;HYVEDEMMXXX;10,55;EUR;Saldo: 537564,33
DE02 1001 0010 0123 4567 89;01.02.2025;01.02.2025;Gutschrift;Hausgeld 02/2025 EH-013;;;TX-00892;;;;Willfried Harloff;DE72370400446688937346;COBADEFFXXX;13,81;EUR;Saldo: 537578,14
DE02 1001 0010 0123 4567 89;01.02.2025;01.02.2025;Gutschrift;Hausgeld 02/2025 EH-020;;;TX-00893;;;;Silja Henschel;DE93120300004641708053;COBADEFFXXX;7,58;EUR;Saldo: 537585,72
DE02 1001 0010 0123 4567 89;01.02.2025;01.02.2025;Gutschrift;Hausgeld 02/2025 EH-041;;;TX-00894;;;;Sükrü Aumann;DE65100100108506716572;PBNKDEFFXXX;17,43;EUR;Saldo: 537603,15
DE02 1001 0010 0123 4567 89;02.02.2025;02.02.2025;Gutschrift;Miete 02/2025 EH-025;;;TX-00895;;;;Julius Nette;DE94120300004034471349;HYVEDEMMXXX;1676,00;EUR;Saldo: 539279,15
DE02 1001 0010 0123 4567 89;02.02.2025;02.02.2025;Gutschrift;Miete 02/2025 EH-049;;;TX-00896;;;;Joanna Schäfer;DE83100701245940139904;COBADEFFXXX;2019,00;EUR;Saldo: 541298,15
DE02 1001 0010 0123 4567 89;02.02.2025;02.02.2025;Gutschrift;Miete 02/2025 EH-051;;;TX-00897;;;;Horst-Günter Zänker;DE52100700006717565512;DEUTDEBB101;1537,00;EUR;Saldo: 542835,15
DE02 1001 0010 0123 4567 89;02.02.2025;02.02.2025;Gutschrift;Miete 02/2025 EH-013;;;TX-00898;;;;Steffi Riehl;DE76370400445168087603;BYLADEM1001;1653,00;EUR;Saldo: 544488,15
DE02 1001 0010 0123 4567 89;02.02.2025;02.02.2025;Gutschrift;Miete 02/2025 EH-045;;;TX-00899;;;;Chantal Täsche;DE80370400447710932480;DEUTDEBB101;1256,00;EUR;Saldo: 545744,15
DE02 1001 0010 0123 4567 89;02.02.2025;02.02.2025;Gutschrift;Miete 02/2025 EH-023;;;TX-00900;;;;David Jenkins;DE86100701244677378263;GENODEF1P01;1767,00;EUR;Saldo: 547511,15
DE02 1001 0010 0123 4567 89;02.02.2025;02.02.2025;Gutschrift;Miete 02/2025 EH-003;;;TX-00901;;;;Ferenc Stahr;DE71100700004044997278;BYLADEM1001;1070,00;EUR;Saldo: 548581,15
DE02 1001 0010 0123 4567 89;02.02.2025;02.02.2025;Gutschrift;Miete 02/2025 EH-034;;;TX-00902;;;;Hanna Schweitzer;DE49370400443953394210;HYVEDEMMXXX;2404,00;EUR;Saldo: 550985,15
DE02 1001 0010 0123 4567 89;02.02.2025;02.02.2025;Gutschrift;Miete 02/2025 EH-050;;;TX-00903;;;;Jörgen Seidel;DE72100700002675869261;GENODEF1P01;1006,00;EUR;Saldo: 551991,15
DE02 1001 0010 0123 4567 89;02.02.2025;02.02.2025;Gutschrift;Miete 02/2025 EH-041;;;TX-00904;;;;Galina Wohlgemut;DE86100500009318393352;COBADEFFXXX;2111,00;EUR;Saldo: 554102,15
DE02 1001 0010 0123 4567 89;02.02.2025;02.02.2025;Gutschrift;Miete Anette Vogt;;;TX-00905;;;;Anette Vogt;DE22100700008569847896;HYVEDEMMXXX;1330,00;EUR;Saldo: 555432,15
DE02 1001 0010 0123 4567 89;02.02.2025;02.02.2025;Gutschrift;Miete 02/2025 EH-006;;;TX-00906;;;;Kamil Trub;DE95370400442809885165;HYVEDEMMXXX;983,00;EUR;Saldo: 556415,15
DE02 1001 0010 0123 4567 89;02.02.2025;02.02.2025;Gutschrift;Hausgeld 02/2025 EH-048,EH-044;;;TX-00907;;;;Anni Wagenknecht;DE37100100106474687234;COBADEFFXXX;26,21;EUR;Saldo: 556441,36
DE02 1001 0010 0123 4567 89;02.02.2025;02.02.2025;Gutschrift;Hausgeld 02/2025 EH-002,EH-038;;;TX-00908;;;;Horst Vollbrecht;DE95100700009854353462;BELADEBEXXX;9,70;EUR;Saldo: 556451,06
DE02 1001 0010 0123 4567 89;02.02.2025;02.02.2025;Gutschrift;Hausgeld 02/2025 EH-031,EH-035;;;TX-00909;;;;Caroline Bohlander;DE36100701241241182449;BELADEBEXXX;30,88;EUR;Saldo: 556481,94
DE02 1001 0010 0123 4567 89;03.02.2025;03.02.2025;Gutschrift;Miete 02/2025 EH-046;;;TX-00910;;;;Ewa Thies;DE93120300000262174596;COBADEFFXXX;1726,00;EUR;Saldo: 558207,94
DE02 1001 0010 0123 4567 89;03.02.2025;03.02.2025;Gutschrift;Miete 02/2025 EH-016;;;TX-00911;;;;Peggy Hein;DE91120300008091343161;BELADEBEXXX;1863,00;EUR;Saldo: 560070,94
DE02 1001 0010 0123 4567 89;03.02.2025;03.02.2025;Gutschrift;Miete 02/2025 EH-039;;;TX-00912;;;;Wilma Roht;DE11100100103695944064;GENODEF1P01;1127,00;EUR;Saldo: 561197,94
DE02 1001 0010 0123 4567 89;03.02.2025;03.02.2025;Gutschrift;Miete 02/2025 EH-032;;;TX-00913;;;;Magrit Mitschke;DE71120300002328588424;HYVEDEMMXXX;901,00;EUR;Saldo: 562098,94
DE02 1001 0010 0123 4567 89;03.02.2025;03.02.2025;Gutschrift;Miete 02/2025 EH-042;;;TX-00914;;;;Anika Zimmer;DE21370400441585064317;BELADEBEXXX;1925,00;EUR;Saldo: 564023,94
DE02 1001 0010 0123 4567 89;03.02.2025;03.02.2025;Gutschrift;Miete 02/2025 EH-031;;;TX-00915;;;;Carsten Austermühle;DE26100100102053950240;BELADEBEXXX;1914,00;EUR;Saldo: 565937,94
DE02 1001 0010 0123 4567 89;03.02.2025;03.02.2025;Gutschrift;Miete 02/2025 EH-037;;;TX-00916;;;;Björn Weinhage;DE97100500009084700766;COBADEFFXXX;4096,00;EUR;Saldo: 570033,94
DE02 1001 0010 0123 4567 89;03.02.2025;03.02.2025;Gutschrift;Miete 02/2025 EH-019;;;TX-00917;;;;Jasmin Trub;DE29120300005766156545;BELADEBEXXX;1206,00;EUR;Saldo: 571239,94
DE02 1001 0010 0123 4567 89;03.02.2025;03.02.2025;Gutschrift;Hausgeld 02/2025 EH-043,EH-015;;;TX-00918;;;;Erdal Beckmann;DE83100100105183473829;DEUTDEBB101;34,35;EUR;Saldo: 571274,29
DE02 1001 0010 0123 4567 89;03.02.2025;03.02.2025;Gutschrift;Hausgeld 02/2025 EH-034,EH-010;;;TX-00919;;;;Wolfgang Hettner;DE24100700004019655698;DEUTDEBB101;34,57;EUR;Saldo: 571308,86
DE02 1001 0010 0123 4567 89;03.02.2025;03.02.2025;Gutschrift;Hausgeld 02/2025 EH-040;;;TX-00920;;;;Gottlob Hahn;DE63100500003166587603;DEUTDEBB101;11,97;EUR;Saldo: 571320,83
DE02 1001 0010 0123 4567 89;03.02.2025;03.02.2025;Gutschrift;Hausgeld 02/2025 EH-014;;;TX-00921;;;;Ingolf Röhricht;DE57100100109232719374;PBNKDEFFXXX;13,95;EUR;Saldo: 571334,78
DE02 1001 0010 0123 4567 89;03.02.2025;03.02.2025;Gutschrift;Hausgeld 02/2025 EH-022;;;TX-00922;;;;Oswald Gröttner;DE97100100104966319314;GENODEF1P01;12,32;EUR;Saldo: 571347,10
DE02 1001 0010 0123 4567 89;03.02.2025;03.02.2025;Gutschrift;Hausgeld 02/2025 EH-051;;;TX-00923;;;;Jo Reuter;DE64370400443634957885;BELADEBEXXX;13,95;EUR;Saldo: 571361,05
DE02 1001 0010 0123 4567 89;04.02.2025;04.02.2025;Gutschrift;Hausgeld 02/2025 EH-037,EH-032;;;TX-00924;;;;Marcus Dowerg;DE24100500002528809570;BYLADEM1001;32,51;EUR;Saldo: 571393,56
DE02 1001 0010 0123 4567 89;04.02.2025;04.02.2025;Gutschrift;Hausgeld 02/2025 EH-025,EH-049;;;TX-00925;;;;Arnulf Heintze;DE85100701245787133150;GENODEF1P01;36,83;EUR;Saldo: 571430,39
DE02 1001 0010 0123 4567 89;04.02.2025;04.02.2025;Gutschrift;Hausgeld 02/2025 EH-012,EH-028;;;TX-00926;;;;Dunja Schacht;DE96120300008820812191;HYVEDEMMXXX;33,86;EUR;Saldo: 571464,25
DE02 1001 0010 0123 4567 89;04.02.2025;04.02.2025;Gutschrift;Hausgeld 02/2025 EH-052,EH-050;;;TX-00927;;;;Ingbert Nerger;DE46100100101838425135;PBNKDEFFXXX;11,33;EUR;Saldo: 571475,58
DE02 1001 0010 0123 4567 89;04.02.2025;04.02.2025;Gutschrift;Hausgeld 02/2025 EH-005,EH-036;;;TX-00928;;;;Kunigunda Ditschlerin;DE80100100101640052427;BELADEBEXXX;35,63;EUR;Saldo: 571511,21
DE02 1001 0010 0123 4567 89;04.02.2025;04.02.2025;Gutschrift;Hausgeld 02/2025 EH-019,EH-009;;;TX-00929;;;;Hulda Eckbauer;DE58100500002602563421;HYVEDEMMXXX;21,60;EUR;Saldo: 571532,81
DE02 1001 0010 0123 4567 89;04.02.2025;04.02.2025;Gutschrift;Hausgeld 02/2025 EH-011,EH-017;;;TX-00930;;;;Kranz Vermoegensverwaltung;DE61100500003036541458;BELADEBEXXX;27,48;EUR;Saldo: 571560,29
DE02 1001 0010 0123 4567 89;04.02.2025;04.02.2025;Gutschrift;Hausgeld 02/2025 EH-042;;;TX-00931;;;;Mina Textor;DE38100700007214895134;HYVEDEMMXXX;16,93;EUR;Saldo: 571577,22
DE02 1001 0010 0123 4567 89;04.02.2025;04.02.2025;Gutschrift;Hausgeld 02/2025 EH-046;;;TX-00932;;;;Dorothe Wulf;DE95100700004531473799;DEUTDEBB101;13,95;EUR;Saldo: 571591,17
DE02 1001 0010 0123 4567 89;04.02.2025;04.02.2025;Gutschrift;Hausgeld 02/2025 EH-021;;;TX-00933;;;;Dörthe Hövel;DE62370400445494808313;DEUTDEBB101;13,46;EUR;Saldo: 571604,63
DE02 1001 0010 0123 4567 89;04.02.2025;04.02.2025;Gutschrift;Hausgeld 02/2025 EH-008;;;TX-00934;;;;Xenia Conradi;DE85100500001351823374;HYVEDEMMXXX;7,86;EUR;Saldo: 571612,49
DE02 1001 0010 0123 4567 89;04.02.2025;04.02.2025;Gutschrift;Hausgeld 02/2025 EH-004;;;TX-00935;;;;Harro Bloch;DE99370400442408240084;PBNKDEFFXXX;9,85;EUR;Saldo: 571622,34
DE02 1001 0010 0123 4567 89;04.02.2025;04.02.2025;Gutschrift;Hausgeld 02/2025 EH-006;;;TX-00936;;;;Markus Fliegner;DE83120300005204711671;BELADEBEXXX;8,36;EUR;Saldo: 571630,70
DE02 1001 0010 0123 4567 89;05.02.2025;05.02.2025;Gutschrift;Hausgeld 02/2025 EH-047,EH-033;;;TX-00937;;;;Gertraud Holsten;DE43100700001171822782;GENODEF1P01;37,61;EUR;Saldo: 571668,31
DE02 1001 0010 0123 4567 89;05.02.2025;05.02.2025;Gutschrift;Hausgeld 02/2025 EH-001,EH-030;;;TX-00938;;;;Osman Jacob;DE49100700003561595148;BELADEBEXXX;32,73;EUR;Saldo: 571701,04
DE02 1001 0010 0123 4567 89;05.02.2025;05.02.2025;Gutschrift;Hausgeld 02/2025 EH-018;;;TX-00939;;;;Irmingard Margraf;DE36100701246299468044;DEUTDEBB101;1,63;EUR;Saldo: 571702,67
DE02 1001 0010 0123 4567 89;05.02.2025;05.02.2025;Gutschrift;Hausgeld 02/2025 EH-045;;;TX-00940;;;;Ronald Kelley;DE64120300006936763201;PBNKDEFFXXX;10,84;EUR;Saldo: 571713,51
DE02 1001 0010 0123 4567 89;05.02.2025;05.02.2025;Gutschrift;Hausgeld 02/2025 EH-029;;;TX-00941;;;;Tom Hartmann;DE52100701244873471434;BYLADEM1001;19,76;EUR;Saldo: 571733,27
DE02 1001 0010 0123 4567 89;05.02.2025;05.02.2025;Gutschrift;Hausgeld 02/2025 EH-003;;;TX-00942;;;;Hiltrud Speer;DE33100700008069901627;COBADEFFXXX;10,20;EUR;Saldo: 571743,47
DE02 1001 0010 0123 4567 89;09.02.2025;09.02.2025;Ueberweisung;Rechnung R20250013 Hausmeister Mueller GmbH;;;TX-00943;;;;Hausmeister Mueller GmbH;DE94100701240494519832;DEUTDEBB101;-315,35;EUR;Saldo: 571428,12
DE02 1001 0010 0123 4567 89;19.02.2025;19.02.2025;Ueberweisung;Rechnung R20250061 Gaertnerei Gruener Daumen;;;TX-00944;;;;Gaertnerei Gruener Daumen;DE95370400443815614978;BYLADEM1001;-714,00;EUR;Saldo: 570714,12
DE02 1001 0010 0123 4567 89;20.02.2025;20.02.2025;Ueberweisung;Rechnung R20250131 Dachdecker Richter;;;TX-00945;;;;Dachdecker Richter;DE46120300006590515186;BYLADEM1001;-1592,46;EUR;Saldo: 569121,66
DE02 1001 0010 0123 4567 89;22.02.2025;22.02.2025;Ueberweisung;Rechnung INV-2025-0094 Vattenfall Europe Sales GmbH;;;TX-00946;;;;Vattenfall Europe Sales GmbH;DE85100100105297516136;DEUTDEBB101;-178,50;EUR;Saldo: 568943,16
DE02 1001 0010 0123 4567 89;25.02.2025;25.02.2025;Ueberweisung;Rechnung RE-2025-0170 Sanitaer Schulze GmbH;;;TX-00947;;;;Sanitaer Schulze GmbH;DE77100100107151820377;GENODEF1P01;-288,22;EUR;Saldo: 568654,94
DE02 1001 0010 0123 4567 89;26.02.2025;26.02.2025;Ueberweisung;Rechnung R20250166 TechClean International;;;TX-00948;;;;TechClean International;DE34100100106850542357;PBNKDEFFXXX;-2058,11;EUR;Saldo: 566596,83
DE02 1001 0010 0123 4567 89;28.02.2025;28.02.2025;Ueberweisung;Kontofuehrungsgebuehr 02/2025;;;TX-00949;;;;Postbank Berlin;DE02 1001 0010 0123 4567 89;PBNKDEFFXXX;-12,50;EUR;Saldo: 566584,33
DE02 1001 0010 0123 4567 89;01.03.2025;01.03.2025;Gutschrift;Miete 03/2025 EH-021;;;TX-00950;;;;Edelgard Wulf;DE99100100100249947174;DEUTDEBB101;1511,00;EUR;Saldo: 568095,33
DE02 1001 0010 0123 4567 89;01.03.2025;01.03.2025;Gutschrift;Miete 03/2025 EH-049;;;TX-00951;;;;Joanna Schäfer;DE83100701245940139904;COBADEFFXXX;2019,00;EUR;Saldo: 570114,33
DE02 1001 0010 0123 4567 89;01.03.2025;01.03.2025;Gutschrift;Miete 03/2025 EH-051;;;TX-00952;;;;Horst-Günter Zänker;DE52100700006717565512;DEUTDEBB101;1537,00;EUR;Saldo: 571651,33
DE02 1001 0010 0123 4567 89;01.03.2025;01.03.2025;Gutschrift;Miete 03/2025 EH-039;;;TX-00953;;;;Wilma Roht;DE11100100103695944064;GENODEF1P01;1127,00;EUR;Saldo: 572778,33
DE02 1001 0010 0123 4567 89;01.03.2025;01.03.2025;Gutschrift;Miete 03/2025 EH-034;;;TX-00954;;;;Hanna Schweitzer;DE49370400443953394210;HYVEDEMMXXX;2404,00;EUR;Saldo: 575182,33
DE02 1001 0010 0123 4567 89;01.03.2025;01.03.2025;Gutschrift;Miete 03/2025 EH-035;;;TX-00955;;;;Louise Ladeck;DE93100500007098593174;DEUTDEBB101;1496,00;EUR;Saldo: 576678,33
DE02 1001 0010 0123 4567 89;01.03.2025;01.03.2025;Gutschrift;Miete 03/2025 EH-042;;;TX-00956;;;;Anika Zimmer;DE21370400441585064317;BELADEBEXXX;1925,00;EUR;Saldo: 578603,33
DE02 1001 0010 0123 4567 89;01.03.2025;01.03.2025;Gutschrift;Miete 03/2025 EH-009;;;TX-00957;;;;Anette Vogt;DE22100700008569847896;HYVEDEMMXXX;1330,00;EUR;Saldo: 579933,33
DE02 1001 0010 0123 4567 89;01.03.2025;01.03.2025;Gutschrift;Miete 03/2025 EH-006;;;TX-00958;;;;Kamil Trub;DE95370400442809885165;HYVEDEMMXXX;983,00;EUR;Saldo: 580916,33
DE02 1001 0010 0123 4567 89;01.03.2025;01.03.2025;Gutschrift;Hausgeld 03/2025 EH-012,EH-028;;;TX-00959;;;;Dunja Schacht;DE96120300008820812191;HYVEDEMMXXX;33,86;EUR;Saldo: 580950,19
DE02 1001 0010 0123 4567 89;01.03.2025;01.03.2025;Gutschrift;Hausgeld 03/2025 EH-005,EH-036;;;TX-00960;;;;Kunigunda Ditschlerin;DE80100100101640052427;BELADEBEXXX;35,63;EUR;Saldo: 580985,82
DE02 1001 0010 0123 4567 89;01.03.2025;01.03.2025;Gutschrift;Hausgeld 03/2025 EH-034,EH-010;;;TX-00961;;;;Wolfgang Hettner;DE24100700004019655698;DEUTDEBB101;34,57;EUR;Saldo: 581020,39
DE02 1001 0010 0123 4567 89;01.03.2025;01.03.2025;Gutschrift;Hausgeld 03/2025 EH-022;;;TX-00962;;;;Oswald Gröttner;DE97100100104966319314;GENODEF1P01;12,32;EUR;Saldo: 581032,71
DE02 1001 0010 0123 4567 89;01.03.2025;01.03.2025;Gutschrift;Hausgeld 03/2025 EH-041;;;TX-00963;;;;Sükrü Aumann;DE65100100108506716572;PBNKDEFFXXX;17,43;EUR;Saldo: 581050,14
DE02 1001 0010 0123 4567 89;01.03.2025;01.03.2025;Gutschrift;Hausgeld 03/2025 EH-006;;;TX-00964;;;;Markus Fliegner;DE83120300005204711671;BELADEBEXXX;8,36;EUR;Saldo: 581058,50
DE02 1001 0010 0123 4567 89;01.03.2025;01.03.2025;Ueberweisung;Rechnung RE-2025-0098 Berliner Wasserbetriebe;;;TX-00965;;;;Berliner Wasserbetriebe;DE92100500009212779979;BELADEBEXXX;-249,90;EUR;Saldo: 580808,60
DE02 1001 0010 0123 4567 89;02.03.2025;02.03.2025;Gutschrift;Miete 03/2025 EH-013;;;TX-00966;;;;Steffi Riehl;DE76370400445168087603;BYLADEM1001;1653,00;EUR;Saldo: 582461,60
DE02 1001 0010 0123 4567 89;02.03.2025;02.03.2025;Gutschrift;Miete 03/2025 EH-045;;;TX-00967;;;;Chantal Täsche;DE80370400447710932480;DEUTDEBB101;1256,00;EUR;Saldo: 583717,60
DE02 1001 0010 0123 4567 89;02.03.2025;02.03.2025;Gutschrift;Miete 03/2025 EH-002;;;TX-00968;;;;Marliese Hermann;DE73100500009636057662;COBADEFFXXX;864,00;EUR;Saldo: 584581,60
DE02 1001 0010 0123 4567 89;02.03.2025;02.03.2025;Gutschrift;Miete 03/2025 EH-046;;;TX-00969;;;;Ewa Thies;DE93120300000262174596;COBADEFFXXX;1726,00;EUR;Saldo: 586307,60
DE02 1001 0010 0123 4567 89;02.03.2025;02.03.2025;Gutschrift;Miete 03/2025 EH-016;;;TX-00970;;;;Peggy Hein;DE91120300008091343161;BELADEBEXXX;1863,00;EUR;Saldo: 588170,60
DE02 1001 0010 0123 4567 89;02.03.2025;02.03.2025;Gutschrift;Miete 03/2025 EH-022;;;TX-00971;;;;Alwine Sager;DE31100100104556238692;PBNKDEFFXXX;1460,00;EUR;Saldo: 589630,60
DE02 1001 0010 0123 4567 89;02.03.2025;02.03.2025;Gutschrift;Miete 03/2025 EH-010;;;TX-00972;;;;Kiara Mcintyre;DE54100701244740748217;GENODEF1P01;1583,00;EUR;Saldo: 591213,60
DE02 1001 0010 0123 4567 89;02.03.2025;02.03.2025;Gutschrift;Miete 03/2025 EH-029;;;TX-00973;;;;Edeltraud Renner;DE57100701246851604817;BELADEBEXXX;2091,00;EUR;Saldo: 593304,60
DE02 1001 0010 0123 4567 89;02.03.2025;02.03.2025;Gutschrift;Miete 03/2025 EH-050;;;TX-00974;;;;Jörgen Seidel;DE72100700002675869261;GENODEF1P01;1006,00;EUR;Saldo: 594310,60
DE02 1001 0010 0123 4567 89;02.03.2025;02.03.2025;Gutschrift;Miete 03/2025 EH-041;;;TX-00975;;;;Galina Wohlgemut;DE86100500009318393352;COBADEFFXXX;2111,00;EUR;Saldo: 596421,60
DE02 1001 0010 0123 4567 89;02.03.2025;02.03.2025;Gutschrift;Miete 03/2025 EH-031;;;TX-00976;;;;Carsten Austermühle;DE26100100102053950240;BELADEBEXXX;1914,00;EUR;Saldo: 598335,60
DE02 1001 0010 0123 4567 89;02.03.2025;02.03.2025;Gutschrift;Hausgeld 03/2025 EH-025,EH-049;;;TX-00977;;;;Arnulf Heintze;DE85100701245787133150;GENODEF1P01;36,83;EUR;Saldo: 598372,43
DE02 1001 0010 0123 4567 89;02.03.2025;02.03.2025;Gutschrift;Hausgeld 03/2025 EH-007,EH-024;;;TX-00978;;;;Josefine Nohlmans;DE23100701246566701065;PBNKDEFFXXX;26,28;EUR;Saldo: 598398,71
DE02 1001 0010 0123 4567 89;02.03.2025;02.03.2025;Gutschrift;Hausgeld 03/2025 EH-011,EH-017;;;TX-00979;;;;Kranz Vermoegensverwaltung;DE61100500003036541458;BELADEBEXXX;27,48;EUR;Saldo: 598426,19
DE02 1001 0010 0123 4567 89;02.03.2025;02.03.2025;Gutschrift;Hausgeld 03/2025 EH-039;;;TX-00980;;;;Dörte Kraus;DE64100100107278895798;HYVEDEMMXXX;10,55;EUR;Saldo: 598436,74
DE02 1001 0010 0123 4567 89;02.03.2025;02.03.2025;Gutschrift;Hausgeld 03/2025 EH-013;;;TX-00981;;;;Willfried Harloff;DE72370400446688937346;COBADEFFXXX;13,81;EUR;Saldo: 598450,55
