id,datum,typ,betrag,kategorie,gegen_name,verwendungszweck,referenz_id,error_types
TX-01322,2025-08-04,CREDIT,26.28,hausgeld,Josefine Nohlmans,"Hausgeld 08/2025 EH-007,EH-024",EIG-005,
TX-01323,2025-08-04,CREDIT,28.76,hausgeld,Winfried Ullmann,"Hausgeld 08/2025 EH-027,EH-026",EIG-006,
TX-01324,2025-08-04,CREDIT,33.86,hausgeld,Dunja Schacht,"Hausgeld 08/2025 EH-012,EH-028",EIG-008,
TX-01325,2025-08-04,CREDIT,9.70,hausgeld,Horst Vollbrecht,"Hausgeld 08/2025 EH-002,EH-038",EIG-009,
TX-01326,2025-08-04,CREDIT,27.48,hausgeld,Kranz Vermoegensverwaltung,"Hausgeld 08/2025 EH-011,EH-017",EIG-015,
TX-01327,2025-08-04,CREDIT,34.57,hausgeld,Wolfgang Hettner,"Hausgeld 08/2025 EH-034,EH-010",EIG-016,
TX-01328,2025-08-04,CREDIT,10.84,hausgeld,Ronald Kelley,Hausgeld 08/2025 EH-045,EIG-020,
TX-01329,2025-08-04,CREDIT,11.97,hausgeld,Gottlob Hahn,Hausgeld 08/2025 EH-040,EIG-023,
TX-01330,2025-08-04,CREDIT,13.81,hausgeld,Willfried Harloff,Hausgeld 08/2025 EH-013,EIG-024,
TX-01331,2025-08-04,CREDIT,9.85,hausgeld,Harro Bloch,Hausgeld 08/2025 EH-004,EIG-034,
TX-01332,2025-08-04,CREDIT,8.36,hausgeld,Markus Fliegner,Hausgeld 08/2025 EH-006,EIG-035,
TX-01333,2025-08-05,CREDIT,26.21,hausgeld,Anni Wagenknecht,"Hausgeld 08/2025 EH-048,EH-044",EIG-007,
TX-01334,2025-08-05,CREDIT,11.33,hausgeld,Ingbert Nerger,"Hausgeld 08/2025 EH-052,EH-050",EIG-010,
TX-01335,2025-08-05,CREDIT,35.63,hausgeld,Kunigunda Ditschlerin,"Hausgeld 08/2025 EH-005,EH-036",EIG-012,
TX-01336,2025-08-05,CREDIT,33.57,hausgeld,Dominic Jacobs,"Hausgeld 08/2025 EH-023,EH-016",EIG-013,
TX-01337,2025-08-05,CREDIT,16.93,hausgeld,Mina Textor,Hausgeld 08/2025 EH-042,EIG-019,
TX-01338,2025-08-05,CREDIT,10.55,hausgeld,Dörte Kraus,Hausgeld 08/2025 EH-039,EIG-021,
TX-01339,2025-08-05,CREDIT,12.32,hausgeld,Oswald Gröttner,Hausgeld 08/2025 EH-022,EIG-028,
TX-01340,2025-08-05,CREDIT,17.43,hausgeld,Sükrü Aumann,Hausgeld 08/2025 EH-041,EIG-029,
TX-01341,2025-08-05,CREDIT,13.46,hausgeld,Dörthe Hövel,Hausgeld 08/2025 EH-021,EIG-031,
TX-01342,2025-08-05,CREDIT,13.95,hausgeld,Jo Reuter,Hausgeld 08/2025 EH-051,EIG-032,
TX-01343,2025-08-10,DEBIT,1195.95,dienstleister,Dachdecker Richter,Rechnung R20250135 Dachdecker Richter,INV-00150,
TX-01344,2025-08-13,DEBIT,1527.72,dienstleister,Dachdecker Richter,Rechnung R20250134 Dachdecker Richter,INV-00155,
TX-01345,2025-08-15,DEBIT,2047.99,dienstleister,TechClean International,Rechnung R20250159 TechClean International,INV-00157,
TX-01346,2025-08-18,DEBIT,816.82,dienstleister,Gaertnerei Gruener Daumen,Rechnung R20250067 Gaertnerei Gruener Daumen,INV-00153,
TX-01347,2025-08-23,DEBIT,151.73,dienstleister,SecureLock Systems Ltd.,Rechnung RE-2025-0149 SecureLock Systems Ltd.,INV-00156,
TX-01348,2025-08-28,DEBIT,12.50,sonstige,Postbank Berlin,Kontofuehrungsgebuehr 08/2025,,
TX-01349,2025-09-01,CREDIT,1676.00,miete,Julius Nette,Miete 09/2025 EH-025,MIE-001,
TX-01350,2025-09-01,CREDIT,1537.00,miete,Horst-Günter Zänker,Miete 09/2025 EH-051,MIE-004,
TX-01351,2025-09-01,CREDIT,1863.00,miete,Peggy Hein,Miete 09/2025 EH-016,MIE-011,
TX-01352,2025-09-01,CREDIT,1583.00,miete,Kiara Mcintyre,Miete 09/2025 EH-010,MIE-013,
TX-01353,2025-09-01,CREDIT,1496.00,miete,Louise Ladeck,Miete 09/2025 EH-035,MIE-018,
TX-01354,2025-09-01,CREDIT,1006.00,miete,Jörgen Seidel,Miete 09/2025 EH-050,MIE-019,
TX-01355,2025-09-01,CREDIT,1925.00,miete,Anika Zimmer,Miete 09/2025 EH-042,MIE-020,
TX-01356,2025-09-01,CREDIT,2111.00,miete,Galina Wohlgemut,Miete 09/2025 EH-041,MIE-021,
TX-01357,2025-09-01,CREDIT,1330.00,miete,Anette Vogt,Miete 09/2025 EH-009,MIE-024,
TX-01358,2025-09-01,CREDIT,26.21,hausgeld,Anni Wagenknecht,"Hausgeld 09/2025 EH-048,EH-044",EIG-007,
TX-01359,2025-09-01,CREDIT,35.63,hausgeld,Kunigunda Ditschlerin,"Hausgeld 09/2025 EH-005,EH-036",EIG-012,
TX-01360,2025-09-01,CREDIT,10.84,hausgeld,Ronald Kelley,Hausgeld 09/2025 EH-045,EIG-020,
TX-01361,2025-09-01,CREDIT,13.81,hausgeld,Willfried Harloff,Hausgeld 09/2025 EH-013,EIG-024,
TX-01362,2025-09-01,CREDIT,10.20,hausgeld,Hiltrud Speer,Hausgeld 09/2025 EH-003,EIG-025,
TX-01363,2025-09-01,CREDIT,13.95,hausgeld,Jo Reuter,Hausgeld 09/2025 EH-051,EIG-032,
TX-01364,2025-09-02,CREDIT,1511.00,miete,Edelgard Wulf,Miete 09/2025 EH-021,MIE-002,
TX-01365,2025-09-02,CREDIT,1256.00,miete,Chantal Täsche,Miete 09/2025 EH-045,MIE-006,
TX-01366,2025-09-02,CREDIT,1767.00,miete,David Jenkins,Miete 09/2025 EH-023,MIE-007,
TX-01367,2025-09-02,CREDIT,1127.00,miete,Wilma Roht,Miete 09/2025 EH-039,MIE-014,
TX-01368,2025-09-02,CREDIT,2404.00,miete,Hanna Schweitzer,Miete 09/2025 EH-034,MIE-015,
TX-01369,2025-09-02,CREDIT,901.00,miete,Magrit Mitschke,Miete 09/2025 EH-032,MIE-016,
TX-01370,2025-09-02,CREDIT,2091.00,miete,Edeltraud Renner,Miete 09/2025 EH-029,MIE-017,
TX-01371,2025-09-02,CREDIT,1914.00,miete,Carsten Austermühle,Miete 09/2025 EH-031,MIE-022,
TX-01372,2025-09-02,CREDIT,1206.00,miete,Jasmin Trub,Miete 09/2025 EH-019,MIE-025,
TX-01373,2025-09-02,CREDIT,983.00,miete,Kamil Trub,Miete 09/2025 EH-006,MIE-026,
TX-01374,2025-09-02,CREDIT,9.70,hausgeld,Horst Vollbrecht,"Hausgeld 09/2025 EH-002,EH-038",EIG-009,
TX-01375,2025-09-02,CREDIT,21.60,hausgeld,Hulda Eckbauer,"Hausgeld 09/2025 EH-019,EH-009",EIG-014,
TX-01376,2025-09-02,CREDIT,16.93,hausgeld,Mina Textor,Hausgeld 09/2025 EH-042,EIG-019,
TX-01377,2025-09-02,CREDIT,19.76,hausgeld,Tom Hartmann,Hausgeld 09/2025 EH-029,EIG-022,
TX-01378,2025-09-02,CREDIT,7.58,hausgeld,Silja Henschel,Hausgeld 09/2025 EH-020,EIG-026,
TX-01379,2025-09-02,CREDIT,12.32,hausgeld,Oswald Gröttner,Hausgeld 09/2025 EH-022,EIG-028,
TX-01380,2025-09-02,CREDIT,7.86,hausgeld,Xenia Conradi,Hausgeld 09/2025 EH-008,EIG-033,
TX-01381,2025-09-03,CREDIT,2019.00,miete,Joanna Schäfer,Miete 09/2025 EH-049,MIE-003,
TX-01382,2025-09-03,CREDIT,1653.00,miete,Steffi Riehl,Miete 09/2025 EH-013,MIE-005,
TX-01383,2025-09-03,CREDIT,1070.00,miete,Ferenc Stahr,Miete 09/2025 EH-003,MIE-008,
TX-01384,2025-09-03,CREDIT,864.00,miete,Marliese Hermann,Miete 09/2025 EH-002,MIE-009,
TX-01385,2025-09-03,CREDIT,1726.00,miete,Ewa Thies,Miete 09/2025 EH-046,MIE-010,
TX-01386,2025-09-03,CREDIT,1460.00,miete,Alwine Sager,Miete 09/2025 EH-022,MIE-012,
TX-01387,2025-09-03,CREDIT,4096.00,miete,Björn Weinhage,Miete 09/2025 EH-037,MIE-023,
TX-01388,2025-09-03,CREDIT,36.83,hausgeld,Arnulf Heintze,"Hausgeld 09/2025 EH-025,EH-049",EIG-003,
TX-01389,2025-09-03,CREDIT,34.35,hausgeld,Erdal Beckmann,"Hausgeld 09/2025 EH-043,EH-015",EIG-004,
TX-01390,2025-09-03,CREDIT,33.86,hausgeld,Dunja Schacht,"Hausgeld 09/2025 EH-012,EH-028",EIG-008,
TX-01391,2025-09-03,CREDIT,34.57,hausgeld,Wolfgang Hettner,"Hausgeld 09/2025 EH-034,EH-010",EIG-016,
TX-01392,2025-09-03,CREDIT,1.63,hausgeld,Irmingard Margraf,Hausgeld 09/2025 EH-018,EIG-018,
TX-01393,2025-09-03,CREDIT,10.55,hausgeld,Dörte Kraus,Hausgeld 09/2025 EH-039,EIG-021,
TX-01394,2025-09-03,CREDIT,9.85,hausgeld,Harro Bloch,Hausgeld 09/2025 EH-004,EIG-034,
TX-01395,2025-09-03,CREDIT,8.36,hausgeld,Markus Fliegner,Hausgeld 09/2025 EH-006,EIG-035,
TX-01396,2025-09-03,DEBIT,178.50,dienstleister,Reinigungsservice Kowalski,Rechnung R20250044 Reinigungsservice Kowalski,INV-00161,
TX-01397,2025-09-04,CREDIT,26.28,hausgeld,Josefine Nohlmans,"Hausgeld 09/2025 EH-007,EH-024",EIG-005,
TX-01398,2025-09-04,CREDIT,33.57,hausgeld,Dominic Jacobs,"Hausgeld 09/2025 EH-023,EH-016",EIG-013,
TX-01399,2025-09-04,CREDIT,13.95,hausgeld,Ingolf Röhricht,Hausgeld 09/2025 EH-014,EIG-027,
TX-01400,2025-09-04,CREDIT,13.95,hausgeld,Dorothe Wulf,Hausgeld 09/2025 EH-046,EIG-030,
TX-01401,2025-09-04,CREDIT,13.46,hausgeld,Dörthe Hövel,Hausgeld 09/2025 EH-021,EIG-031,
TX-01402,2025-09-05,CREDIT,32.51,hausgeld,Marcus Dowerg,"Hausgeld 09/2025 EH-037,EH-032",EIG-001,
TX-01403,2025-09-05,CREDIT,37.61,hausgeld,Gertraud Holsten,"Hausgeld 09/2025 EH-047,EH-033",EIG-002,
TX-01404,2025-09-05,CREDIT,28.76,hausgeld,Winfried Ullmann,"Hausgeld 09/2025 EH-027,EH-026",EIG-006,
TX-01405,2025-09-05,CREDIT,11.33,hausgeld,Ingbert Nerger,"Hausgeld 09/2025 EH-052,EH-050",EIG-010,
TX-01406,2025-09-05,CREDIT,30.88,hausgeld,Caroline Bohlander,"Hausgeld 09/2025 EH-031,EH-035",EIG-011,
TX-01407,2025-09-05,CREDIT,27.48,hausgeld,Kranz Vermoegensverwaltung,"Hausgeld 09/2025 EH-011,EH-017",EIG-015,
TX-01408,2025-09-05,CREDIT,32.73,hausgeld,Osman Jacob,"Hausgeld 09/2025 EH-001,EH-030",EIG-017,
TX-01409,2025-09-05,CREDIT,11.97,hausgeld,Gottlob Hahn,Hausgeld 09/2025 EH-040,EIG-023,
TX-01410,2025-09-05,CREDIT,17.43,hausgeld,Sükrü Aumann,Hausgeld 09/2025 EH-041,EIG-029,
TX-01411,2025-09-13,DEBIT,214.20,dienstleister,Hausmeister Mueller GmbH,Rechnung R20250020 Hausmeister Mueller GmbH,INV-00160,
TX-01412,2025-09-14,DEBIT,220.15,dienstleister,Dachdecker Richter,Rechnung R20250142 Dachdecker Richter,INV-00158,
TX-01413,2025-09-14,DEBIT,314.76,dienstleister,Elektro Schmidt e.K.,Rechnung  Elektro Schmidt e.K.,INV-00163,
TX-01414,2025-09-15,DEBIT,1916.50,dienstleister,TechClean International,Rechnung R20250165 TechClean International,INV-00159,
TX-01415,2025-09-21,DEBIT,113.05,dienstleister,Gaertnerei Gruener Daumen,Rechnung R20250068 Gaertnerei Gruener Daumen,INV-00162,
TX-01416,2025-09-28,DEBIT,12.50,sonstige,Postbank Berlin,Kontofuehrungsgebuehr 09/2025,,
TX-01417,2025-10-01,CREDIT,2019.00,miete,Joanna Schäfer,Miete 10/2025 EH-049,MIE-003,
TX-01418,2025-10-01,CREDIT,1537.00,miete,Horst-Günter Zänker,Miete 10/2025 EH-051,MIE-004,
TX-01419,2025-10-01,CREDIT,1653.00,miete,Steffi Riehl,Miete 10/2025 EH-013,MIE-005,
TX-01420,2025-10-01,CREDIT,1726.00,miete,Ewa Thies,Miete 10/2025 EH-046,MIE-010,
TX-01421,2025-10-01,CREDIT,1460.00,miete,Alwine Sager,Miete 10/2025 EH-022,MIE-012,
TX-01422,2025-10-01,CREDIT,1127.00,miete,Wilma Roht,Miete 10/2025 EH-039,MIE-014,
TX-01423,2025-10-01,CREDIT,2091.00,miete,Edeltraud Renner,Miete 10/2025 EH-029,MIE-017,
TX-01424,2025-10-01,CREDIT,1496.00,miete,Louise Ladeck,Miete 10/2025 EH-035,MIE-018,
TX-01425,2025-10-01,CREDIT,2111.00,miete,Galina Wohlgemut,Miete 10/2025 EH-041,MIE-021,
TX-01426,2025-10-01,CREDIT,1330.00,miete,Anette Vogt,Miete 10/2025 EH-009,MIE-024,
TX-01427,2025-10-01,CREDIT,1206.00,miete,Jasmin Trub,Miete 10/2025 EH-019,MIE-025,
TX-01428,2025-10-01,CREDIT,983.00,miete,Kamil Trub,Miete 10/2025 EH-006,MIE-026,
TX-01429,2025-10-01,CREDIT,36.83,hausgeld,Arnulf Heintze,"Hausgeld 10/2025 EH-025,EH-049",EIG-003,
TX-01430,2025-10-01,CREDIT,26.28,hausgeld,Josefine Nohlmans,"Hausgeld 10/2025 EH-007,EH-024",EIG-005,
TX-01431,2025-10-01,CREDIT,9.70,hausgeld,Horst Vollbrecht,"Hausgeld 10/2025 EH-002,EH-038",EIG-009,
TX-01432,2025-10-01,CREDIT,13.81,hausgeld,Willfried Harloff,Hausgeld 10/2025 EH-013,EIG-024,
TX-01433,2025-10-01,DEBIT,1041.96,dienstleister,Heiztechnik Berlin GmbH,Rechnung R20250086 Heiztechnik Berlin GmbH,INV-00165,
TX-01434,2025-10-02,CREDIT,1676.00,miete,Julius Nette,Miete 10/2025 EH-025,MIE-001,
TX-01435,2025-10-02,CREDIT,1511.00,miete,Edelgard Wulf,Miete 10/2025 EH-021,MIE-002,
TX-01436,2025-10-02,CREDIT,864.00,miete,Marliese Hermann,Miete 10/2025 EH-002,MIE-009,
TX-01437,2025-10-02,CREDIT,1863.00,miete,Peggy Hein,Miete 10/2025 EH-016,MIE-011,
TX-01438,2025-10-02,CREDIT,2404.00,miete,Hanna Schweitzer,Miete 10/2025 EH-034,MIE-015,
TX-01439,2025-10-02,CREDIT,32.51,hausgeld,Marcus Dowerg,"Hausgeld 10/2025 EH-037,EH-032",EIG-001,
TX-01440,2025-10-02,CREDIT,37.61,hausgeld,Gertraud Holsten,"Hausgeld 10/2025 EH-047,EH-033",EIG-002,
TX-01441,2025-10-02,CREDIT,30.88,hausgeld,Caroline Bohlander,"Hausgeld 10/2025 EH-031,EH-035",EIG-011,
TX-01442,2025-10-02,CREDIT,35.63,hausgeld,Kunigunda Ditschlerin,"Hausgeld 10/2025 EH-005,EH-036",EIG-012,
TX-01443,2025-10-02,CREDIT,32.73,hausgeld,Osman Jacob,"Hausgeld 10/2025 EH-001,EH-030",EIG-017,
TX-01444,2025-10-02,CREDIT,16.93,hausgeld,Mina Textor,Hausgeld 10/2025 EH-042,EIG-019,
TX-01445,2025-10-02,CREDIT,11.97,hausgeld,Gottlob Hahn,Hausgeld 10/2025 EH-040,EIG-023,
TX-01446,2025-10-02,CREDIT,17.43,hausgeld,Sükrü Aumann,Hausgeld 10/2025 EH-041,EIG-029,
TX-01447,2025-10-02,CREDIT,7.86,hausgeld,Xenia Conradi,Hausgeld 10/2025 EH-008,EIG-033,
TX-01448,2025-10-03,CREDIT,1256.00,miete,Chantal Täsche,Miete 10/2025 EH-045,MIE-006,
TX-01449,2025-10-03,CREDIT,1767.00,miete,David Jenkins,Miete 10/2025 EH-023,MIE-007,
TX-01450,2025-10-03,CREDIT,1070.00,miete,Ferenc Stahr,Miete 10/2025 EH-003,MIE-008,
TX-01451,2025-10-03,CREDIT,1583.00,miete,Kiara Mcintyre,Miete 10/2025 EH-010,MIE-013,
TX-01452,2025-10-03,CREDIT,901.00,miete,Magrit Mitschke,Miete 10/2025 EH-032,MIE-016,
TX-01453,2025-10-03,CREDIT,1006.00,miete,Jörgen Seidel,Miete 10/2025 EH-050,MIE-019,
TX-01454,2025-10-03,CREDIT,1925.00,miete,Anika Zimmer,Miete 10/2025 EH-042,MIE-020,
TX-01455,2025-10-03,CREDIT,1914.00,miete,Carsten Austermühle,Miete 10/2025 EH-031,MIE-022,
TX-01456,2025-10-03,CREDIT,4096.00,miete,Björn Weinhage,Miete 10/2025 EH-037,MIE-023,
TX-01457,2025-10-03,CREDIT,28.76,hausgeld,Winfried Ullmann,"Hausgeld 10/2025 EH-027,EH-026",EIG-006,
TX-01458,2025-10-03,CREDIT,26.21,hausgeld,Anni Wagenknecht,"Hausgeld 10/2025 EH-048,EH-044",EIG-007,
TX-01459,2025-10-03,CREDIT,33.86,hausgeld,Dunja Schacht,"Hausgeld 10/2025 EH-012,EH-028",EIG-008,
TX-01460,2025-10-03,CREDIT,11.33,hausgeld,Ingbert Nerger,"Hausgeld 10/2025 EH-052,EH-050",EIG-010,
TX-01461,2025-10-03,CREDIT,21.60,hausgeld,Hulda Eckbauer,"Hausgeld 10/2025 EH-019,EH-009",EIG-014,
TX-01462,2025-10-03,CREDIT,10.55,hausgeld,Dörte Kraus,Hausgeld 10/2025 EH-039,EIG-021,
TX-01463,2025-10-03,CREDIT,10.20,hausgeld,Hiltrud Speer,Hausgeld 10/2025 EH-003,EIG-025,
TX-01464,2025-10-03,CREDIT,7.58,hausgeld,Silja Henschel,Hausgeld 10/2025 EH-020,EIG-026,
TX-01465,2025-10-03,CREDIT,12.32,hausgeld,Oswald Gröttner,Hausgeld 10/2025 EH-022,EIG-028,
TX-01466,2025-10-04,CREDIT,27.48,hausgeld,Kranz Vermoegensverwaltung,"Hausgeld 10/2025 EH-011,EH-017",EIG-015,
TX-01467,2025-10-04,CREDIT,34.57,hausgeld,Wolfgang Hettner,"Hausgeld 10/2025 EH-034,EH-010",EIG-016,
TX-01468,2025-10-04,CREDIT,1.63,hausgeld,Irmingard Margraf,Hausgeld 10/2025 EH-018,EIG-018,
TX-01469,2025-10-04,CREDIT,10.84,hausgeld,Ronald Kelley,Hausgeld 10/2025 EH-045,EIG-020,
TX-01470,2025-10-04,CREDIT,13.46,hausgeld,Dörthe Hövel,Hausgeld 10/2025 EH-021,EIG-031,
TX-01471,2025-10-04,CREDIT,9.85,hausgeld,Harro Bloch,Hausgeld 10/2025 EH-004,EIG-034,
TX-01472,2025-10-04,DEBIT,612.85,dienstleister,Gaertnerei Gruener Daumen,Rechnung R20250069 Gaertnerei Gruener Daumen,INV-00170,
TX-01473,2025-10-05,CREDIT,34.35,hausgeld,Erdal Beckmann,"Hausgeld 10/2025 EH-043,EH-015",EIG-004,
TX-01474,2025-10-05,CREDIT,19.76,hausgeld,Tom Hartmann,Hausgeld 10/2025 EH-029,EIG-022,
TX-01475,2025-10-05,CREDIT,13.95,hausgeld,Dorothe Wulf,Hausgeld 10/2025 EH-046,EIG-030,
TX-01476,2025-10-05,CREDIT,13.95,hausgeld,Jo Reuter,Hausgeld 10/2025 EH-051,EIG-032,
TX-01477,2025-10-05,CREDIT,8.36,hausgeld,Markus Fliegner,Hausgeld 10/2025 EH-006,EIG-035,
TX-01478,2025-10-07,DEBIT,1355.41,dienstleister,TechClean International,Rechnung R20250167 TechClean International,INV-00167,
TX-01479,2025-10-11,DEBIT,220.15,dienstleister,Aufzug Schindler & Co. GmbH,Rechnung R20250078 Aufzug Schindler & Co. GmbH,INV-00166,
TX-01480,2025-10-28,DEBIT,12.50,sonstige,Postbank Berlin,Kontofuehrungsgebuehr 10/2025,,
TX-01481,2025-10-30,DEBIT,1558.00,dienstleister,TechClean International,Rechnung R20250158 TechClean International,INV-00171,
TX-01482,2025-11-01,CREDIT,2019.00,miete,Joanna Schäfer,Miete 11/2025 EH-049,MIE-003,
TX-01483,2025-11-01,CREDIT,1767.00,miete,David Jenkins,Miete 11/2025 EH-023,MIE-007,
TX-01484,2025-11-01,CREDIT,864.00,miete,Marliese Hermann,Miete 11/2025 EH-002,MIE-009,
TX-01485,2025-11-01,CREDIT,1127.00,miete,Wilma Roht,Miete 11/2025 EH-039,MIE-014,
TX-01486,2025-11-01,CREDIT,1496.00,miete,Louise Ladeck,Miete 11/2025 EH-035,MIE-018,
TX-01487,2025-11-01,CREDIT,1006.00,miete,Jörgen Seidel,Miete 11/2025 EH-050,MIE-019,
TX-01488,2025-11-01,CREDIT,1914.00,miete,Carsten Austermühle,Miete 11/2025 EH-031,MIE-022,
TX-01489,2025-11-01,CREDIT,37.61,hausgeld,Gertraud Holsten,"Hausgeld 11/2025 EH-047,EH-033",EIG-002,
TX-01490,2025-11-01,CREDIT,36.83,hausgeld,Arnulf Heintze,"Hausgeld 11/2025 EH-025,EH-049",EIG-003,
TX-01491,2025-11-01,CREDIT,9.70,hausgeld,Horst Vollbrecht,"Hausgeld 11/2025 EH-002,EH-038",EIG-009,
TX-01492,2025-11-01,CREDIT,10.55,hausgeld,Dörte Kraus,Hausgeld 11/2025 EH-039,EIG-021,
TX-01493,2025-11-01,CREDIT,13.95,hausgeld,Ingolf Röhricht,Hausgeld 11/2025 EH-014,EIG-027,
TX-01494,2025-11-01,CREDIT,13.95,hausgeld,Jo Reuter,Hausgeld 11/2025 EH-051,EIG-032,
TX-01495,2025-11-02,CREDIT,1256.00,miete,Chantal Täsche,Miete 11/2025 EH-045,MIE-006,
TX-01496,2025-11-02,CREDIT,1726.00,miete,Ewa Thies,Miete 11/2025 EH-046,MIE-010,
TX-01497,2025-11-02,CREDIT,2404.00,miete,Hanna Schweitzer,Miete 11/2025 EH-034,MIE-015,
TX-01498,2025-11-02,CREDIT,2111.00,miete,Galina Wohlgemut,Miete 11/2025 EH-041,MIE-021,
TX-01499,2025-11-02,CREDIT,1330.00,miete,Anette Vogt,Miete 11/2025 EH-009,MIE-024,
TX-01500,2025-11-02,CREDIT,983.00,miete,Kamil Trub,Miete 11/2025 EH-006,MIE-026,
TX-01501,2025-11-02,CREDIT,28.76,hausgeld,Winfried Ullmann,"Hausgeld 11/2025 EH-027,EH-026",EIG-006,
TX-01502,2025-11-02,CREDIT,26.21,hausgeld,Anni Wagenknecht,"Hausgeld 11/2025 EH-048,EH-044",EIG-007,
TX-01503,2025-11-02,CREDIT,21.60,hausgeld,Hulda Eckbauer,"Hausgeld 11/2025 EH-019,EH-009",EIG-014,
TX-01504,2025-11-02,CREDIT,34.57,hausgeld,Wolfgang Hettner,"Hausgeld 11/2025 EH-034,EH-010",EIG-016,
TX-01505,2025-11-02,CREDIT,19.76,hausgeld,Tom Hartmann,Hausgeld 11/2025 EH-029,EIG-022,
TX-01506,2025-11-02,CREDIT,7.58,hausgeld,Silja Henschel,Hausgeld 11/2025 EH-020,EIG-026,
TX-01507,2025-11-02,CREDIT,12.32,hausgeld,Oswald Gröttner,Hausgeld 11/2025 EH-022,EIG-028,
TX-01508,2025-11-02,CREDIT,17.43,hausgeld,Sükrü Aumann,Hausgeld 11/2025 EH-041,EIG-029,
TX-01509,2025-11-02,CREDIT,9.85,hausgeld,Harro Bloch,Hausgeld 11/2025 EH-004,EIG-034,
TX-01510,2025-11-02,CREDIT,8.36,hausgeld,Markus Fliegner,Hausgeld 11/2025 EH-006,EIG-035,
TX-01511,2025-11-03,CREDIT,1676.00,miete,Julius Nette,Miete 11/2025 EH-025,MIE-001,
TX-01512,2025-11-03,CREDIT,1511.00,miete,Edelgard Wulf,Miete 11/2025 EH-021,MIE-002,
TX-01513,2025-11-03,CREDIT,1537.00,miete,Horst-Günter Zänker,Miete 11/2025 EH-051,MIE-004,
TX-01514,2025-11-03,CREDIT,1653.00,miete,Steffi Riehl,Miete 11/2025 EH-013,MIE-005,
TX-01515,2025-11-03,CREDIT,1070.00,miete,Ferenc Stahr,Miete 11/2025 EH-003,MIE-008,
TX-01516,2025-11-03,CREDIT,1863.00,miete,Peggy Hein,Miete 11/2025 EH-016,MIE-011,
TX-01517,2025-11-03,CREDIT,1460.00,miete,Alwine Sager,Miete 11/2025 EH-022,MIE-012,
TX-01518,2025-11-03,CREDIT,1583.00,miete,Kiara Mcintyre,Miete 11/2025 EH-010,MIE-013,
TX-01519,2025-11-03,CREDIT,901.00,miete,Magrit Mitschke,Miete 11/2025 EH-032,MIE-016,
TX-01520,2025-11-03,CREDIT,2091.00,miete,Edeltraud Renner,Miete 11/2025 EH-029,MIE-017,
TX-01521,2025-11-03,CREDIT,1925.00,miete,Anika Zimmer,Miete 11/2025 EH-042,MIE-020,
TX-01522,2025-11-03,CREDIT,4096.00,miete,Björn Weinhage,Miete 11/2025 EH-037,MIE-023,
TX-01523,2025-11-03,CREDIT,1206.00,miete,Jasmin Trub,Miete 11/2025 EH-019,MIE-025,
TX-01524,2025-11-03,CREDIT,32.51,hausgeld,Marcus Dowerg,"Hausgeld 11/2025 EH-037,EH-032",EIG-001,
TX-01525,2025-11-03,CREDIT,11.33,hausgeld,Ingbert Nerger,"Hausgeld 11/2025 EH-052,EH-050",EIG-010,
TX-01526,2025-11-04,CREDIT,35.63,hausgeld,Kunigunda Ditschlerin,"Hausgeld 11/2025 EH-005,EH-036",EIG-012,
TX-01527,2025-11-04,CREDIT,33.57,hausgeld,Dominic Jacobs,"Hausgeld 11/2025 EH-023,EH-016",EIG-013,
TX-01528,2025-11-04,CREDIT,32.73,hausgeld,Osman Jacob,"Hausgeld 11/2025 EH-001,EH-030",EIG-017,
TX-01529,2025-11-04,CREDIT,1.63,hausgeld,Irmingard Margraf,Hausgeld 11/2025 EH-018,EIG-018,
TX-01530,2025-11-04,CREDIT,10.84,hausgeld,Ronald Kelley,Hausgeld 11/2025 EH-045,EIG-020,
TX-01531,2025-11-04,CREDIT,11.97,hausgeld,Gottlob Hahn,Hausgeld 11/2025 EH-040,EIG-023,
TX-01532,2025-11-05,CREDIT,34.35,hausgeld,Erdal Beckmann,"Hausgeld 11/2025 EH-043,EH-015",EIG-004,
TX-01533,2025-11-05,CREDIT,33.86,hausgeld,Dunja Schacht,"Hausgeld 11/2025 EH-012,EH-028",EIG-008,
TX-01534,2025-11-05,CREDIT,30.88,hausgeld,Caroline Bohlander,"Hausgeld 11/2025 EH-031,EH-035",EIG-011,
TX-01535,2025-11-05,CREDIT,27.48,hausgeld,Kranz Vermoegensverwaltung,"Hausgeld 11/2025 EH-011,EH-017",EIG-015,
TX-01536,2025-11-05,CREDIT,16.93,hausgeld,Mina Textor,Hausgeld 11/2025 EH-042,EIG-019,
TX-01537,2025-11-05,CREDIT,13.81,hausgeld,Willfried Harloff,Hausgeld 11/2025 EH-013,EIG-024,
TX-01538,2025-11-05,CREDIT,10.20,hausgeld,Hiltrud Speer,Hausgeld 11/2025 EH-003,EIG-025,
TX-01539,2025-11-05,CREDIT,13.95,hausgeld,Dorothe Wulf,Hausgeld 11/2025 EH-046,EIG-030,
TX-01540,2025-11-05,CREDIT,13.46,hausgeld,Dörthe Hövel,Hausgeld 11/2025 EH-021,EIG-031,
TX-01541,2025-11-05,CREDIT,7.86,hausgeld,Xenia Conradi,Hausgeld 11/2025 EH-008,EIG-033,
TX-01542,2025-11-05,DEBIT,1019.59,dienstleister,Hausmeister Mueller GmbH,Rechnung R20250022 Hausmeister Mueller GmbH,INV-00172,
